company_id,type,rule_id,text,confidence_pct
JSWSTEEL,con,CF_CON_07,"Latest free cash flow was negative at -2389.00, indicating current cash-generation pressure",88.0
JSWSTEEL,con,CF_CON_08,"Latest period is classified as Capital Intensive, indicating relatively high capital expenditure requirements",85.0
JSWSTEEL,pro,CF_PRO_01,"Operating cash flow quality was High Quality in 11 of 12 periods, indicating strong cash support for reported earnings",95.0
JSWSTEEL,pro,CF_PRO_02,"Free cash flow was positive in 9 of 12 periods, supporting internal cash generation",88.75
JSWSTEEL,pro,CF_PRO_05,"Average free cash flow was positive at 3402.50, indicating positive cash generation across the available periods",78.0
JSWSTEEL,pro,CF_PRO_06,"Latest operating cash-flow quality is High Quality, providing strong cash-flow support for current earnings",90.0
KOTAKBANK,con,CF_CON_01,"Accrual Risk was observed in 4 of 12 periods, indicating that reported earnings were not always strongly supported by operating cash flow",80.0
KOTAKBANK,con,CF_CON_02,"Negative free cash flow occurred in 7 of 12 periods, indicating periods of cash-generation pressure",82.58
KOTAKBANK,con,CF_CON_03,"Capital-intensive cash-flow characteristics appeared in 12 periods, indicating higher investment requirements",90.0
KOTAKBANK,con,CF_CON_04,"Growth funded by debt was observed in 2 periods, indicating reliance on debt financing for growth",78.33
KOTAKBANK,con,CF_CON_08,"Latest period is classified as Capital Intensive, indicating relatively high capital expenditure requirements",85.0
KOTAKBANK,pro,CF_PRO_01,"Operating cash flow quality was High Quality in 5 of 12 periods, indicating strong cash support for reported earnings",85.42
KOTAKBANK,pro,CF_PRO_02,"Free cash flow was positive in 5 of 12 periods, supporting internal cash generation",80.42
KOTAKBANK,pro,CF_PRO_05,"Average free cash flow was positive at 1055.08, indicating positive cash generation across the available periods",78.0
LICI,con,CF_CON_01,"Accrual Risk was observed in 1 of 6 periods, indicating that reported earnings were not always strongly supported by operating cash flow",75.0
LICI,con,CF_CON_03,"Capital-intensive cash-flow characteristics appeared in 1 periods, indicating higher investment requirements",73.33
LICI,con,CF_CON_05,"Distress Signal patterns appeared in 1 periods, indicating potential cash-flow stress that should be monitored",82.5
LICI,con,CF_CON_06,"Liquidating Assets patterns appeared in 2 periods, indicating that asset sales may have contributed to cash generation",78.67
LICI,pro,CF_PRO_01,"Operating cash flow quality was High Quality in 4 of 6 periods, indicating strong cash support for reported earnings",91.67
LICI,pro,CF_PRO_02,"Free cash flow was positive in 6 of 6 periods, supporting internal cash generation",95.0
LICI,pro,CF_PRO_03,"Asset-light cash-flow characteristics appeared in 3 periods, suggesting relatively lower capital expenditure intensity",82.0
LICI,pro,CF_PRO_05,"Average free cash flow was positive at 46197.17, indicating positive cash generation across the available periods",78.0
LODHA,con,CF_CON_01,"Accrual Risk was observed in 1 of 9 periods, indicating that reported earnings were not always strongly supported by operating cash flow",73.33
LODHA,con,CF_CON_02,"Negative free cash flow occurred in 3 of 9 periods, indicating periods of cash-generation pressure",76.33
LODHA,con,CF_CON_03,"Capital-intensive cash-flow characteristics appeared in 5 periods, indicating higher investment requirements",81.11
LODHA,con,CF_CON_04,"Growth funded by debt was observed in 1 periods, indicating reliance on debt financing for growth",77.22
LODHA,con,CF_CON_06,"Liquidating Assets patterns appeared in 4 periods, indicating that asset sales may have contributed to cash generation",80.89
LODHA,con,CF_CON_07,"Latest free cash flow was negative at -435.00, indicating current cash-generation pressure",88.0
LODHA,con,CF_CON_08,"Latest period is classified as Capital Intensive, indicating relatively high capital expenditure requirements",85.0
LODHA,pro,CF_PRO_01,"Operating cash flow quality was High Quality in 6 of 9 periods, indicating strong cash support for reported earnings",91.67
LODHA,pro,CF_PRO_02,"Free cash flow was positive in 6 of 9 periods, supporting internal cash generation",86.67
LODHA,pro,CF_PRO_03,"Asset-light cash-flow characteristics appeared in 2 periods, suggesting relatively lower capital expenditure intensity",76.44
LODHA,pro,CF_PRO_05,"Average free cash flow was positive at 1486.00, indicating positive cash generation across the available periods",78.0
LODHA,pro,CF_PRO_06,"Latest operating cash-flow quality is High Quality, providing strong cash-flow support for current earnings",90.0
LT,con,CF_CON_01,"Accrual Risk was observed in 6 of 12 periods, indicating that reported earnings were not always strongly supported by operating cash flow",85.0
LT,con,CF_CON_02,"Negative free cash flow occurred in 8 of 12 periods, indicating periods of cash-generation pressure",84.67
LT,con,CF_CON_03,"Capital-intensive cash-flow characteristics appeared in 3 periods, indicating higher investment requirements",75.0
LT,con,CF_CON_04,"Growth funded by debt was observed in 5 periods, indicating reliance on debt financing for growth",83.33
LT,con,CF_CON_05,"Distress Signal patterns appeared in 1 periods, indicating potential cash-flow stress that should be monitored",81.25
LT,con,CF_CON_06,"Liquidating Assets patterns appeared in 1 periods, indicating that asset sales may have contributed to cash generation",73.67
LT,pro,CF_PRO_01,"Operating cash flow quality was High Quality in 5 of 12 periods, indicating strong cash support for reported earnings",85.42
LT,pro,CF_PRO_02,"Free cash flow was positive in 4 of 12 periods, supporting internal cash generation",78.33
LT,pro,CF_PRO_03,"Asset-light cash-flow characteristics appeared in 2 periods, suggesting relatively lower capital expenditure intensity",75.33
LT,pro,CF_PRO_04,"Latest free-cash-flow conversion was 68.46%, indicating strong conversion of reported profit into free cash flow",81.85
LT,pro,CF_PRO_05,"Average free cash flow was positive at 282.17, indicating positive cash generation across the available periods",78.0
LT,pro,CF_PRO_06,"Latest operating cash-flow quality is High Quality, providing strong cash-flow support for current earnings",90.0
LTIM,con,CF_CON_03,"Capital-intensive cash-flow characteristics appeared in 3 periods, indicating higher investment requirements",75.0
LTIM,con,CF_CON_06,"Liquidating Assets patterns appeared in 1 periods, indicating that asset sales may have contributed to cash generation",73.67
LTIM,con,CF_CON_08,"Latest period is classified as Capital Intensive, indicating relatively high capital expenditure requirements",85.0
LTIM,pro,CF_PRO_01,"Operating cash flow quality was High Quality in 6 of 12 periods, indicating strong cash support for reported earnings",87.5
LTIM,pro,CF_PRO_02,"Free cash flow was positive in 12 of 12 periods, supporting internal cash generation",95.0
LTIM,pro,CF_PRO_03,"Asset-light cash-flow characteristics appeared in 3 periods, suggesting relatively lower capital expenditure intensity",77.0
LTIM,pro,CF_PRO_05,"Average free cash flow was positive at 977.00, indicating positive cash generation across the available periods",78.0
LTIM,pro,CF_PRO_06,"Latest operating cash-flow quality is High Quality, providing strong cash-flow support for current earnings",90.0
M&M,con,CF_CON_01,"Accrual Risk was observed in 8 of 12 periods, indicating that reported earnings were not always strongly supported by operating cash flow",90.0
M&M,con,CF_CON_02,"Negative free cash flow occurred in 11 of 12 periods, indicating periods of cash-generation pressure",90.92
M&M,con,CF_CON_03,"Capital-intensive cash-flow characteristics appeared in 2 periods, indicating higher investment requirements",73.33
M&M,con,CF_CON_04,"Growth funded by debt was observed in 6 periods, indicating reliance on debt financing for growth",85.0
M&M,con,CF_CON_07,"Latest free cash flow was negative at -11245.00, indicating current cash-generation pressure",88.0
M&M,pro,CF_PRO_01,"Operating cash flow quality was High Quality in 3 of 12 periods, indicating strong cash support for reported earnings",81.25
M&M,pro,CF_PRO_02,"Free cash flow was positive in 1 of 12 periods, supporting internal cash generation",72.08
MARUTI,con,CF_CON_01,"Accrual Risk was observed in 1 of 12 periods, indicating that reported earnings were not always strongly supported by operating cash flow",72.5
MARUTI,con,CF_CON_02,"Negative free cash flow occurred in 1 of 12 periods, indicating periods of cash-generation pressure",70.08
MARUTI,con,CF_CON_03,"Capital-intensive cash-flow characteristics appeared in 7 periods, indicating higher investment requirements",81.67
MARUTI,con,CF_CON_08,"Latest period is classified as Capital Intensive, indicating relatively high capital expenditure requirements",85.0
MARUTI,pro,CF_PRO_01,"Operating cash flow quality was High Quality in 9 of 12 periods, indicating strong cash support for reported earnings",93.75
MARUTI,pro,CF_PRO_02,"Free cash flow was positive in 11 of 12 periods, supporting internal cash generation",92.92
MARUTI,pro,CF_PRO_03,"Asset-light cash-flow characteristics appeared in 2 periods, suggesting relatively lower capital expenditure intensity",75.33
MARUTI,pro,CF_PRO_05,"Average free cash flow was positive at 2070.00, indicating positive cash generation across the available periods",78.0
MARUTI,pro,CF_PRO_06,"Latest operating cash-flow quality is High Quality, providing strong cash-flow support for current earnings",90.0
MOTHERSON,con,CF_CON_02,"Negative free cash flow occurred in 1 of 12 periods, indicating periods of cash-generation pressure",70.08
MOTHERSON,con,CF_CON_03,"Capital-intensive cash-flow characteristics appeared in 2 periods, indicating higher investment requirements",73.33
MOTHERSON,pro,CF_PRO_01,"Operating cash flow quality was High Quality in 12 of 12 periods, indicating strong cash support for reported earnings",95.0
MOTHERSON,pro,CF_PRO_02,"Free cash flow was positive in 11 of 12 periods, supporting internal cash generation",92.92
MOTHERSON,pro,CF_PRO_03,"Asset-light cash-flow characteristics appeared in 1 periods, suggesting relatively lower capital expenditure intensity",73.67
MOTHERSON,pro,CF_PRO_05,"Average free cash flow was positive at 1003.58, indicating positive cash generation across the available periods",78.0
MOTHERSON,pro,CF_PRO_06,"Latest operating cash-flow quality is High Quality, providing strong cash-flow support for current earnings",90.0
NAUKRI,con,CF_CON_01,"Accrual Risk was observed in 7 of 12 periods, indicating that reported earnings were not always strongly supported by operating cash flow",87.5
NAUKRI,con,CF_CON_02,"Negative free cash flow occurred in 5 of 12 periods, indicating periods of cash-generation pressure",78.42
NAUKRI,con,CF_CON_03,"Capital-intensive cash-flow characteristics appeared in 9 periods, indicating higher investment requirements",85.0
NAUKRI,con,CF_CON_06,"Liquidating Assets patterns appeared in 1 periods, indicating that asset sales may have contributed to cash generation",73.67
NAUKRI,con,CF_CON_07,"Latest free cash flow was negative at -150.00, indicating current cash-generation pressure",88.0
NAUKRI,con,CF_CON_08,"Latest period is classified as Capital Intensive, indicating relatively high capital expenditure requirements",85.0
NAUKRI,pro,CF_PRO_01,"Operating cash flow quality was High Quality in 2 of 12 periods, indicating strong cash support for reported earnings",79.17
NAUKRI,pro,CF_PRO_02,"Free cash flow was positive in 7 of 12 periods, supporting internal cash generation",84.58
NAUKRI,pro,CF_PRO_03,"Asset-light cash-flow characteristics appeared in 1 periods, suggesting relatively lower capital expenditure intensity",73.67
NAUKRI,pro,CF_PRO_06,"Latest operating cash-flow quality is High Quality, providing strong cash-flow support for current earnings",90.0
NESTLEIND,con,CF_CON_03,"Capital-intensive cash-flow characteristics appeared in 1 periods, indicating higher investment requirements",71.67
NESTLEIND,con,CF_CON_06,"Liquidating Assets patterns appeared in 1 periods, indicating that asset sales may have contributed to cash generation",73.67
NESTLEIND,pro,CF_PRO_01,"Operating cash flow quality was High Quality in 12 of 12 periods, indicating strong cash support for reported earnings",95.0
NESTLEIND,pro,CF_PRO_02,"Free cash flow was positive in 12 of 12 periods, supporting internal cash generation",95.0
NESTLEIND,pro,CF_PRO_03,"Asset-light cash-flow characteristics appeared in 7 periods, suggesting relatively lower capital expenditure intensity",83.67
NESTLEIND,pro,CF_PRO_04,"Latest free-cash-flow conversion was 50.54%, indicating strong conversion of reported profit into free cash flow",80.05
NESTLEIND,pro,CF_PRO_05,"Average free cash flow was positive at 1766.42, indicating positive cash generation across the available periods",78.0
NESTLEIND,pro,CF_PRO_06,"Latest operating cash-flow quality is High Quality, providing strong cash-flow support for current earnings",90.0
NHPC,con,CF_CON_03,"Capital-intensive cash-flow characteristics appeared in 12 periods, indicating higher investment requirements",90.0
NHPC,con,CF_CON_08,"Latest period is classified as Capital Intensive, indicating relatively high capital expenditure requirements",85.0
NHPC,pro,CF_PRO_01,"Operating cash flow quality was High Quality in 10 of 12 periods, indicating strong cash support for reported earnings",95.0
NHPC,pro,CF_PRO_02,"Free cash flow was positive in 12 of 12 periods, supporting internal cash generation",95.0
NHPC,pro,CF_PRO_05,"Average free cash flow was positive at 2676.00, indicating positive cash generation across the available periods",78.0
NHPC,pro,CF_PRO_06,"Latest operating cash-flow quality is High Quality, providing strong cash-flow support for current earnings",90.0
NTPC,con,CF_CON_02,"Negative free cash flow occurred in 6 of 12 periods, indicating periods of cash-generation pressure",80.5
NTPC,con,CF_CON_03,"Capital-intensive cash-flow characteristics appeared in 12 periods, indicating higher investment requirements",90.0
NTPC,con,CF_CON_08,"Latest period is classified as Capital Intensive, indicating relatively high capital expenditure requirements",85.0
NTPC,pro,CF_PRO_01,"Operating cash flow quality was High Quality in 12 of 12 periods, indicating strong cash support for reported earnings",95.0
NTPC,pro,CF_PRO_02,"Free cash flow was positive in 6 of 12 periods, supporting internal cash generation",82.5
NTPC,pro,CF_PRO_05,"Average free cash flow was positive at 4006.83, indicating positive cash generation across the available periods",78.0
NTPC,pro,CF_PRO_06,"Latest operating cash-flow quality is High Quality, providing strong cash-flow support for current earnings",90.0
ONGC,con,CF_CON_02,"Negative free cash flow occurred in 3 of 12 periods, indicating periods of cash-generation pressure",74.25
ONGC,con,CF_CON_03,"Capital-intensive cash-flow characteristics appeared in 12 periods, indicating higher investment requirements",90.0
ONGC,con,CF_CON_08,"Latest period is classified as Capital Intensive, indicating relatively high capital expenditure requirements",85.0
ONGC,pro,CF_PRO_01,"Operating cash flow quality was High Quality in 12 of 12 periods, indicating strong cash support for reported earnings",95.0
ONGC,pro,CF_PRO_02,"Free cash flow was positive in 9 of 12 periods, supporting internal cash generation",88.75
ONGC,pro,CF_PRO_05,"Average free cash flow was positive at 11038.75, indicating positive cash generation across the available periods",78.0
ONGC,pro,CF_PRO_06,"Latest operating cash-flow quality is High Quality, providing strong cash-flow support for current earnings",90.0
PFC,con,CF_CON_01,"Accrual Risk was observed in 11 of 12 periods, indicating that reported earnings were not always strongly supported by operating cash flow",95.0
PFC,con,CF_CON_02,"Negative free cash flow occurred in 10 of 12 periods, indicating periods of cash-generation pressure",88.83
PFC,con,CF_CON_03,"Capital-intensive cash-flow characteristics appeared in 1 periods, indicating higher investment requirements",71.67
PFC,con,CF_CON_04,"Growth funded by debt was observed in 6 periods, indicating reliance on debt financing for growth",85.0
PFC,con,CF_CON_05,"Distress Signal patterns appeared in 4 periods, indicating potential cash-flow stress that should be monitored",85.0
PFC,con,CF_CON_07,"Latest free cash flow was negative at -101229.00, indicating current cash-generation pressure",88.0
PFC,pro,CF_PRO_02,"Free cash flow was positive in 2 of 12 periods, supporting internal cash generation",74.17
PFC,pro,CF_PRO_03,"Asset-light cash-flow characteristics appeared in 9 periods, suggesting relatively lower capital expenditure intensity",87.0
PIDILITIND,con,CF_CON_02,"Negative free cash flow occurred in 2 of 12 periods, indicating periods of cash-generation pressure",72.17
PIDILITIND,con,CF_CON_03,"Capital-intensive cash-flow characteristics appeared in 5 periods, indicating higher investment requirements",78.33
PIDILITIND,con,CF_CON_06,"Liquidating Assets patterns appeared in 2 periods, indicating that asset sales may have contributed to cash generation",75.33
PIDILITIND,con,CF_CON_08,"Latest period is classified as Capital Intensive, indicating relatively high capital expenditure requirements",85.0
PIDILITIND,pro,CF_PRO_01,"Operating cash flow quality was High Quality in 7 of 12 periods, indicating strong cash support for reported earnings",89.58
PIDILITIND,pro,CF_PRO_02,"Free cash flow was positive in 10 of 12 periods, supporting internal cash generation",90.83
PIDILITIND,pro,CF_PRO_03,"Asset-light cash-flow characteristics appeared in 3 periods, suggesting relatively lower capital expenditure intensity",77.0
PIDILITIND,pro,CF_PRO_05,"Average free cash flow was positive at 444.58, indicating positive cash generation across the available periods",78.0
PIDILITIND,pro,CF_PRO_06,"Latest operating cash-flow quality is High Quality, providing strong cash-flow support for current earnings",90.0
PNB,con,CF_CON_01,"Accrual Risk was observed in 5 of 12 periods, indicating that reported earnings were not always strongly supported by operating cash flow",82.5
PNB,con,CF_CON_02,"Negative free cash flow occurred in 5 of 12 periods, indicating periods of cash-generation pressure",78.42
PNB,con,CF_CON_04,"Growth funded by debt was observed in 3 periods, indicating reliance on debt financing for growth",80.0
PNB,con,CF_CON_05,"Distress Signal patterns appeared in 1 periods, indicating potential cash-flow stress that should be monitored",81.25
PNB,con,CF_CON_06,"Liquidating Assets patterns appeared in 1 periods, indicating that asset sales may have contributed to cash generation",73.67
PNB,con,CF_CON_07,"Latest free cash flow was negative at -29445.00, indicating current cash-generation pressure",88.0
PNB,pro,CF_PRO_01,"Operating cash flow quality was High Quality in 7 of 12 periods, indicating strong cash support for reported earnings",89.58
PNB,pro,CF_PRO_02,"Free cash flow was positive in 7 of 12 periods, supporting internal cash generation",84.58
PNB,pro,CF_PRO_03,"Asset-light cash-flow characteristics appeared in 12 periods, suggesting relatively lower capital expenditure intensity",92.0
PNB,pro,CF_PRO_05,"Average free cash flow was positive at 3910.83, indicating positive cash generation across the available periods",78.0
POWERGRID,con,CF_CON_02,"Negative free cash flow occurred in 6 of 12 periods, indicating periods of cash-generation pressure",80.5
POWERGRID,con,CF_CON_03,"Capital-intensive cash-flow characteristics appeared in 11 periods, indicating higher investment requirements",88.33
POWERGRID,con,CF_CON_06,"Liquidating Assets patterns appeared in 1 periods, indicating that asset sales may have contributed to cash generation",73.67
POWERGRID,con,CF_CON_08,"Latest period is classified as Capital Intensive, indicating relatively high capital expenditure requirements",85.0
POWERGRID,pro,CF_PRO_01,"Operating cash flow quality was High Quality in 12 of 12 periods, indicating strong cash support for reported earnings",95.0
POWERGRID,pro,CF_PRO_02,"Free cash flow was positive in 6 of 12 periods, supporting internal cash generation",82.5
POWERGRID,pro,CF_PRO_03,"Asset-light cash-flow characteristics appeared in 1 periods, suggesting relatively lower capital expenditure intensity",73.67
POWERGRID,pro,CF_PRO_04,"Latest free-cash-flow conversion was 60.70%, indicating strong conversion of reported profit into free cash flow",81.07
POWERGRID,pro,CF_PRO_05,"Average free cash flow was positive at 7234.33, indicating positive cash generation across the available periods",78.0
POWERGRID,pro,CF_PRO_06,"Latest operating cash-flow quality is High Quality, providing strong cash-flow support for current earnings",90.0
RECLTD,con,CF_CON_01,"Accrual Risk was observed in 11 of 12 periods, indicating that reported earnings were not always strongly supported by operating cash flow",95.0
RECLTD,con,CF_CON_02,"Negative free cash flow occurred in 11 of 12 periods, indicating periods of cash-generation pressure",90.92
RECLTD,con,CF_CON_04,"Growth funded by debt was observed in 4 periods, indicating reliance on debt financing for growth",81.67
RECLTD,con,CF_CON_05,"Distress Signal patterns appeared in 7 periods, indicating potential cash-flow stress that should be monitored",88.75
RECLTD,con,CF_CON_07,"Latest free cash flow was negative at -59554.00, indicating current cash-generation pressure",88.0
RECLTD,pro,CF_PRO_01,"Operating cash flow quality was High Quality in 1 of 12 periods, indicating strong cash support for reported earnings",77.08
RECLTD,pro,CF_PRO_02,"Free cash flow was positive in 1 of 12 periods, supporting internal cash generation",72.08
RECLTD,pro,CF_PRO_03,"Asset-light cash-flow characteristics appeared in 10 periods, suggesting relatively lower capital expenditure intensity",88.67
RELIANCE,con,CF_CON_02,"Negative free cash flow occurred in 5 of 12 periods, indicating periods of cash-generation pressure",78.42
RELIANCE,con,CF_CON_03,"Capital-intensive cash-flow characteristics appeared in 11 periods, indicating higher investment requirements",88.33
RELIANCE,con,CF_CON_08,"Latest period is classified as Capital Intensive, indicating relatively high capital expenditure requirements",85.0
RELIANCE,pro,CF_PRO_01,"Operating cash flow quality was High Quality in 11 of 12 periods, indicating strong cash support for reported earnings",95.0
RELIANCE,pro,CF_PRO_02,"Free cash flow was positive in 7 of 12 periods, supporting internal cash generation",84.58
RELIANCE,pro,CF_PRO_06,"Latest operating cash-flow quality is High Quality, providing strong cash-flow support for current earnings",90.0
SBILIFE,con,CF_CON_01,"Accrual Risk was observed in 1 of 12 periods, indicating that reported earnings were not always strongly supported by operating cash flow",72.5
SBILIFE,con,CF_CON_02,"Negative free cash flow occurred in 6 of 12 periods, indicating periods of cash-generation pressure",80.5
SBILIFE,con,CF_CON_03,"Capital-intensive cash-flow characteristics appeared in 9 periods, indicating higher investment requirements",85.0
SBILIFE,con,CF_CON_07,"Latest free cash flow was negative at -2099.00, indicating current cash-generation pressure",88.0
SBILIFE,con,CF_CON_08,"Latest period is classified as Capital Intensive, indicating relatively high capital expenditure requirements",85.0
SBILIFE,pro,CF_PRO_01,"Operating cash flow quality was High Quality in 11 of 12 periods, indicating strong cash support for reported earnings",95.0
SBILIFE,pro,CF_PRO_02,"Free cash flow was positive in 6 of 12 periods, supporting internal cash generation",82.5
SBILIFE,pro,CF_PRO_03,"Asset-light cash-flow characteristics appeared in 2 periods, suggesting relatively lower capital expenditure intensity",75.33
SBILIFE,pro,CF_PRO_05,"Average free cash flow was positive at 495.83, indicating positive cash generation across the available periods",78.0
SBILIFE,pro,CF_PRO_06,"Latest operating cash-flow quality is High Quality, providing strong cash-flow support for current earnings",90.0
SBIN,con,CF_CON_01,"Accrual Risk was observed in 3 of 12 periods, indicating that reported earnings were not always strongly supported by operating cash flow",77.5
SBIN,con,CF_CON_02,"Negative free cash flow occurred in 2 of 12 periods, indicating periods of cash-generation pressure",72.17
SBIN,con,CF_CON_04,"Growth funded by debt was observed in 1 periods, indicating reliance on debt financing for growth",76.67
SBIN,con,CF_CON_05,"Distress Signal patterns appeared in 1 periods, indicating potential cash-flow stress that should be monitored",81.25
SBIN,pro,CF_PRO_01,"Operating cash flow quality was High Quality in 9 of 12 periods, indicating strong cash support for reported earnings",93.75
SBIN,pro,CF_PRO_02,"Free cash flow was positive in 10 of 12 periods, supporting internal cash generation",90.83
SBIN,pro,CF_PRO_03,"Asset-light cash-flow characteristics appeared in 11 periods, suggesting relatively lower capital expenditure intensity",90.33
SBIN,pro,CF_PRO_05,"Average free cash flow was positive at 15834.33, indicating positive cash generation across the available periods",78.0
SHREECEM,con,CF_CON_02,"Negative free cash flow occurred in 2 of 11 periods, indicating periods of cash-generation pressure",72.55
SHREECEM,con,CF_CON_03,"Capital-intensive cash-flow characteristics appeared in 8 periods, indicating higher investment requirements",84.55
SHREECEM,pro,CF_PRO_01,"Operating cash flow quality was High Quality in 11 of 11 periods, indicating strong cash support for reported earnings",95.0
SHREECEM,pro,CF_PRO_02,"Free cash flow was positive in 9 of 11 periods, supporting internal cash generation",90.45
SHREECEM,pro,CF_PRO_05,"Average free cash flow was positive at 346.18, indicating positive cash generation across the available periods",78.0
SHREECEM,pro,CF_PRO_06,"Latest operating cash-flow quality is High Quality, providing strong cash-flow support for current earnings",90.0
SHRIRAMFIN,con,CF_CON_01,"Accrual Risk was observed in 12 of 12 periods, indicating that reported earnings were not always strongly supported by operating cash flow",95.0
SHRIRAMFIN,con,CF_CON_02,"Negative free cash flow occurred in 12 of 12 periods, indicating periods of cash-generation pressure",93.0
SHRIRAMFIN,con,CF_CON_03,"Capital-intensive cash-flow characteristics appeared in 1 periods, indicating higher investment requirements",71.67
SHRIRAMFIN,con,CF_CON_04,"Growth funded by debt was observed in 10 periods, indicating reliance on debt financing for growth",91.67
SHRIRAMFIN,con,CF_CON_05,"Distress Signal patterns appeared in 2 periods, indicating potential cash-flow stress that should be monitored",82.5
SHRIRAMFIN,con,CF_CON_07,"Latest free cash flow was negative at -31359.00, indicating current cash-generation pressure",88.0
SHRIRAMFIN,pro,CF_PRO_03,"Asset-light cash-flow characteristics appeared in 11 periods, suggesting relatively lower capital expenditure intensity",90.33
SIEMENS,con,CF_CON_01,"Accrual Risk was observed in 4 of 12 periods, indicating that reported earnings were not always strongly supported by operating cash flow",80.0
SIEMENS,con,CF_CON_02,"Negative free cash flow occurred in 2 of 12 periods, indicating periods of cash-generation pressure",72.17
SIEMENS,con,CF_CON_03,"Capital-intensive cash-flow characteristics appeared in 4 periods, indicating higher investment requirements",76.67
SIEMENS,con,CF_CON_06,"Liquidating Assets patterns appeared in 6 periods, indicating that asset sales may have contributed to cash generation",82.0
SIEMENS,pro,CF_PRO_01,"Operating cash flow quality was High Quality in 3 of 12 periods, indicating strong cash support for reported earnings",81.25
SIEMENS,pro,CF_PRO_02,"Free cash flow was positive in 10 of 12 periods, supporting internal cash generation",90.83
SIEMENS,pro,CF_PRO_03,"Asset-light cash-flow characteristics appeared in 6 periods, suggesting relatively lower capital expenditure intensity",82.0
SIEMENS,pro,CF_PRO_05,"Average free cash flow was positive at 692.50, indicating positive cash generation across the available periods",78.0
SUNPHARMA,con,CF_CON_02,"Negative free cash flow occurred in 1 of 12 periods, indicating periods of cash-generation pressure",70.08
SUNPHARMA,con,CF_CON_03,"Capital-intensive cash-flow characteristics appeared in 7 periods, indicating higher investment requirements",81.67
SUNPHARMA,con,CF_CON_06,"Liquidating Assets patterns appeared in 1 periods, indicating that asset sales may have contributed to cash generation",73.67
SUNPHARMA,pro,CF_PRO_01,"Operating cash flow quality was High Quality in 8 of 12 periods, indicating strong cash support for reported earnings",91.67
SUNPHARMA,pro,CF_PRO_02,"Free cash flow was positive in 11 of 12 periods, supporting internal cash generation",92.92
SUNPHARMA,pro,CF_PRO_03,"Asset-light cash-flow characteristics appeared in 3 periods, suggesting relatively lower capital expenditure intensity",77.0
SUNPHARMA,pro,CF_PRO_04,"Latest free-cash-flow conversion was 87.36%, indicating strong conversion of reported profit into free cash flow",83.74
SUNPHARMA,pro,CF_PRO_05,"Average free cash flow was positive at 3220.67, indicating positive cash generation across the available periods",78.0
SUNPHARMA,pro,CF_PRO_06,"Latest operating cash-flow quality is High Quality, providing strong cash-flow support for current earnings",90.0
TATACONSUM,con,CF_CON_01,"Accrual Risk was observed in 3 of 12 periods, indicating that reported earnings were not always strongly supported by operating cash flow",77.5
TATACONSUM,con,CF_CON_03,"Capital-intensive cash-flow characteristics appeared in 2 periods, indicating higher investment requirements",73.33
TATACONSUM,con,CF_CON_06,"Liquidating Assets patterns appeared in 3 periods, indicating that asset sales may have contributed to cash generation",77.0
TATACONSUM,con,CF_CON_08,"Latest period is classified as Capital Intensive, indicating relatively high capital expenditure requirements",85.0
TATACONSUM,pro,CF_PRO_01,"Operating cash flow quality was High Quality in 7 of 12 periods, indicating strong cash support for reported earnings",89.58
TATACONSUM,pro,CF_PRO_02,"Free cash flow was positive in 12 of 12 periods, supporting internal cash generation",95.0
TATACONSUM,pro,CF_PRO_03,"Asset-light cash-flow characteristics appeared in 8 periods, suggesting relatively lower capital expenditure intensity",85.33
TATACONSUM,pro,CF_PRO_05,"Average free cash flow was positive at 432.17, indicating positive cash generation across the available periods",78.0
TATACONSUM,pro,CF_PRO_06,"Latest operating cash-flow quality is High Quality, providing strong cash-flow support for current earnings",90.0
TATAMOTORS,con,CF_CON_01,"Accrual Risk was observed in 4 of 12 periods, indicating that reported earnings were not always strongly supported by operating cash flow",80.0
TATAMOTORS,con,CF_CON_02,"Negative free cash flow occurred in 6 of 12 periods, indicating periods of cash-generation pressure",80.5
TATAMOTORS,con,CF_CON_03,"Capital-intensive cash-flow characteristics appeared in 8 periods, indicating higher investment requirements",83.33
TATAMOTORS,pro,CF_PRO_01,"Operating cash flow quality was High Quality in 8 of 12 periods, indicating strong cash support for reported earnings",91.67
TATAMOTORS,pro,CF_PRO_02,"Free cash flow was positive in 6 of 12 periods, supporting internal cash generation",82.5
TATAMOTORS,pro,CF_PRO_03,"Asset-light cash-flow characteristics appeared in 1 periods, suggesting relatively lower capital expenditure intensity",73.67
TATAMOTORS,pro,CF_PRO_04,"Latest free-cash-flow conversion was 75.81%, indicating strong conversion of reported profit into free cash flow",82.58
TATAMOTORS,pro,CF_PRO_05,"Average free cash flow was positive at 5584.00, indicating positive cash generation across the available periods",78.0
TATAMOTORS,pro,CF_PRO_06,"Latest operating cash-flow quality is High Quality, providing strong cash-flow support for current earnings",90.0
TATAPOWER,con,CF_CON_02,"Negative free cash flow occurred in 3 of 12 periods, indicating periods of cash-generation pressure",74.25
TATAPOWER,con,CF_CON_03,"Capital-intensive cash-flow characteristics appeared in 7 periods, indicating higher investment requirements",81.67
TATAPOWER,con,CF_CON_06,"Liquidating Assets patterns appeared in 1 periods, indicating that asset sales may have contributed to cash generation",73.67
TATAPOWER,con,CF_CON_08,"Latest period is classified as Capital Intensive, indicating relatively high capital expenditure requirements",85.0
